0.637256	0.334244
0.250024	0.209482
0.401641	0.193266
0.135186	0.364063
0.607000	0.146399
0.044343	0.034633
0.267384	0.190132
0.539255	0.455720
0.324767	0.833543
0.504947	0.091530
0.295764	0.973339
0.976977	0.254672
0.167236	0.495688
0.481465	0.410138
0.529357	0.232195
0.114929	0.570461
0.932598	0.137749
0.704815	0.437897
0.293977	0.853109
0.456492	0.583312
0.443056	0.081250
0.594905	0.418841
0.086757	0.595812
0.009871	0.208520
0.781070	0.037927
0.646682	0.949707
0.171192	0.417112
0.575498	0.450416
0.620378	0.404098
0.148504	0.089044
0.744443	0.238624
0.847450	0.743027
0.049453	0.201211
0.291993	0.594482
0.809827	0.060333
0.249609	0.376210
0.183377	0.545292
0.478002	0.316496
0.516887	0.355822
0.343194	0.265396
0.540438	0.444115
0.196325	0.012966
0.150930	0.042835
0.431599	0.225097
0.420455	0.329450
0.538015	0.723867
0.479314	0.061968
0.017510	0.213231
0.424968	0.044905
0.327734	0.887026
0.090019	0.948517
0.856672	0.831781
0.863659	0.080050
0.151168	0.134372
0.111242	0.327711
0.830217	0.251962
0.244222	0.675889
0.096925	0.360280
0.295426	0.847301
0.514501	0.646474
0.129034	0.928918
0.322452	0.706839
0.954626	0.508649
0.507535	0.117249
0.390276	0.852465
0.135107	0.917504
0.667309	0.420960
0.546498	0.150497
0.217483	0.286408
0.384846	0.915522
0.367569	0.523835
0.162026	0.735973
0.560281	0.439907
0.947186	0.890651
0.659511	0.921812
0.564782	0.826937
0.409460	0.086744
0.994149	0.165632
0.251510	0.163103
0.337480	0.289280
0.601102	0.996460
0.052509	0.778443
0.127992	0.019835
0.638577	0.873315
0.176299	0.341614
0.168750	0.906508
0.270360	0.444713
0.894741	0.552869
0.932850	0.926450
0.461601	0.582383
0.230314	0.990536
0.278317	0.783307
0.312969	0.313042
0.103863	0.559896
0.244832	0.148395
0.226667	0.251093
0.504083	0.385923
0.075490	0.536029
0.787747	0.574235
0.974540	0.099150
0.821152	0.505693
0.521595	0.519100
0.325319	0.324555
0.631845	0.044765
0.588786	0.724591
0.356326	0.217357
0.213387	0.081840
0.089719	0.166688
0.019173	0.266235
0.306402	0.995221
0.991688	0.187049
0.213032	0.491906
0.148784	0.504039
0.399390	0.324623
0.822605	0.828118
0.987889	0.223088
0.888277	0.537846
0.591459	0.896293
0.942631	0.726811
0.347842	0.489668
0.615054	0.828640
0.657948	0.365448
0.417880	0.050438
0.924268	0.088119
0.579931	0.871652
0.420865	0.800125
0.803816	0.059846
0.412144	0.691025
0.422354	0.545167
0.594458	0.151229
0.411981	0.028463
0.149626	0.512254
0.573586	0.146234
0.755619	0.372988
0.920650	0.387663
0.149811	0.757970
0.567801	0.386688
0.355957	0.150769
0.340835	0.029344
0.502402	0.896724
0.795331	0.028521
0.881260	0.452325
0.190891	0.752412
0.322874	0.253318
0.161318	0.486622
0.093394	0.785613
0.470675	0.446976
0.001854	0.817864
0.492837	0.439895
0.761385	0.062899
0.366680	0.575734
0.460578	0.181639
0.299277	0.300201
0.991971	0.326197
0.205182	0.822637
0.421171	0.443864
0.548889	0.595689
0.590556	0.034500
0.818842	0.194853
0.292342	0.173430
0.767077	0.583658
0.755296	0.653398
0.104159	0.301500
0.507265	0.304945
0.207304	0.869812
0.747784	0.345220
0.765012	0.627539
0.003786	0.380262
0.290487	0.217909
0.251589	0.942365
0.486317	0.847709
0.214217	0.174404
0.888790	0.495705
0.895152	0.063029
0.916436	0.415445
0.155370	0.683383
0.796903	0.047375
0.987196	0.697027
0.321402	0.151294
0.392531	0.220566
0.494153	0.781893
0.660130	0.435935
0.118944	0.957157
0.270371	0.277835
0.645502	0.770510
0.984153	0.969164
0.913761	0.435314
0.166670	0.584471
0.017257	0.196249
0.002529	0.180536
0.474757	0.393324
0.369297	0.830953
0.674996	0.936432
0.445341	0.272230
0.122685	0.672027
0.841741	0.183739
0.878753	0.526276
0.144081	0.642863
0.520053	0.028184
0.399243	0.784788
0.555424	0.282041
0.928642	0.237779
0.252736	0.354639
0.894538	0.507625
0.682179	0.976264
0.783296	0.172600
0.788354	0.748337
0.232617	0.325350
0.710128	0.238393
0.208187	0.703473
0.880595	0.075017
0.445908	0.607175
0.676277	0.996196
0.682692	0.620154
0.989734	0.060668
0.074437	0.560683
0.358665	0.096698
0.306449	0.674354
0.880615	0.094324
0.540145	0.296116
0.667326	0.549451
0.926711	0.037684
0.470037	0.192760
0.536782	0.853579
0.911317	0.398232
0.811781	0.280508
0.006305	0.855239
0.119412	0.017611
0.353798	0.379380
0.077220	0.814183
0.405593	0.489924
0.264625	0.511507
0.766731	0.906183
0.970530	0.426724
0.990034	0.294956
0.006976	0.767617
0.178436	0.052455
0.924009	0.791811
0.102665	0.776910
0.844000	0.905302
0.543694	0.703412
0.762239	0.688639
0.646834	0.547559
0.479195	0.996125
0.337561	0.088269
0.765037	0.213824
0.532693	0.095802
0.619284	0.944007
0.722705	0.214535
0.971138	0.307087
0.436615	0.498117
0.990719	0.068891
0.696728	0.361931
0.078325	0.935032
0.589858	0.753518
0.240385	0.761541
0.828475	0.430829
0.571956	0.971873
0.846730	0.444850
0.664574	0.784231
0.024329	0.588366
0.984529	0.947181
0.832440	0.106214
0.994041	0.609538
0.222908	0.674269
0.856524	0.112328
0.916438	0.920204
0.013464	0.900319
0.946818	0.037692
0.294166	0.373108
0.348890	0.759003
0.358104	0.956579
0.994993	0.316819
0.508801	0.557706
0.579403	0.374209
0.165994	0.054561
0.106349	0.901291
0.280375	0.076823
0.623530	0.075307
0.070053	0.621571
0.591395	0.041477
0.460478	0.435768
0.546689	0.737845
0.282800	0.432780
0.792743	0.922556
0.891323	0.477631
0.520866	0.529105
0.868716	0.839940
0.311533	0.162850
0.378975	0.288406
0.950781	0.265916
0.181207	0.899479
0.086479	0.260266
0.439111	0.595107
0.327673	0.496234
0.198831	0.574274
0.407817	0.849260
0.415734	0.443815
0.592175	0.123170
0.156795	0.790238
0.273419	0.684697
0.097427	0.821847
0.988228	0.373691
0.505530	0.442712
0.894188	0.009934
0.653459	0.652368
0.382385	0.219334
0.239683	0.800464
0.066103	0.563824
0.306841	0.265248
0.505738	0.897862
0.618092	0.788611
0.600684	0.697716
0.432408	0.925982
0.501939	0.551775
0.524966	0.316189
0.231238	0.073835
0.718175	0.289275
0.389198	0.919928
0.566447	0.097078
0.799612	0.256131
0.552706	0.509981
0.238079	0.115771
0.211262	0.097338
0.275628	0.997298
0.402092	0.863888
0.549178	0.666583
0.156348	0.274806
0.510443	0.881143
0.042888	0.506920
0.051012	0.456823
0.628868	0.744723
0.138532	0.166575
0.470065	0.998036
0.356047	0.427527
0.432447	0.080701
0.774172	0.253102
0.703667	0.475090
0.611780	0.053972
0.889966	0.243857
0.670095	0.798019
0.540039	0.337334
0.977903	0.278440
0.948662	0.156224
0.389222	0.138496
0.002240	0.260259
0.087210	0.986346
0.761653	0.003705
0.223647	0.670124
0.398552	0.831843
0.504861	0.653651
0.597037	0.638169
0.230099	0.373289
0.050629	0.587637
0.459258	0.760716
0.206382	0.436812
0.180745	0.613979
0.848030	0.765443
0.944198	0.971726
0.772034	0.286806
0.219261	0.447549
0.993884	0.412668
0.199068	0.944343
0.385918	0.690899
0.788153	0.843156
0.821280	0.836247
0.667653	0.403831
0.667287	0.836734
0.350642	0.296508
0.343707	0.551283
0.052444	0.778971
0.138852	0.132839
0.197659	0.576927
0.285568	0.368090
0.931649	0.847202
0.852191	0.577642
0.866466	0.778566
0.953237	0.064368
0.028727	0.175030
0.929085	0.605565
0.426113	0.512711
0.829605	0.929110
0.729699	0.759848
0.320378	0.467035
0.885210	0.785934
0.684271	0.065247
0.039507	0.130411
0.581391	0.536387
0.942691	0.694760
0.293973	0.161496
0.849533	0.459624
0.653469	0.565144
0.107456	0.057058
0.377018	0.361550
0.673798	0.632200
0.968941	0.858100
0.496583	0.500025
0.674129	0.114091
0.999891	0.518808
0.909905	0.967356
0.581643	0.103349
0.573346	0.597642
0.789193	0.048229
0.466315	0.922770
0.991299	0.191383
0.870599	0.146251
0.841174	0.277278
0.959625	0.695497
0.399111	0.280973
0.235238	0.680792
0.895791	0.754942
0.834792	0.781384
0.979148	0.757805
0.210229	0.791598
0.322069	0.995800
0.376673	0.292794
0.239216	0.658515
0.109221	0.953560
0.294313	0.295401
0.046066	0.246018
0.418979	0.369606
0.273020	0.040744
0.300581	0.778331
0.438792	0.290775
0.304792	0.554438
0.302293	0.630797
0.989455	0.041176
0.168737	0.179108
0.447070	0.041419
0.477522	0.928925
0.011564	0.364939
0.760894	0.154495
0.077559	0.630779
0.009951	0.801770
0.066853	0.524354
0.740128	0.242011
0.103540	0.175623
0.854684	0.705780
0.198098	0.716121
0.708618	0.997725
0.391556	0.864853
0.446443	0.897760
0.091600	0.175313
0.849954	0.819300
0.305434	0.596798
0.382700	0.010317
0.026104	0.054256
0.594072	0.279228
0.143948	0.941131
0.121319	0.673982
0.894160	0.163830
0.214730	0.573814
0.508449	0.521027
0.554678	0.949903
0.053838	0.760449
0.232506	0.373678
0.089291	0.445627
0.804219	0.098740
0.275604	0.373062
0.103899	0.762317
0.786947	0.835895
0.583896	0.507239
0.262552	0.655158
0.444563	0.970776
0.968179	0.905205
0.360089	0.367972
0.852673	0.729135
0.704361	0.279611
0.833349	0.579421
0.446866	0.865422
0.394210	0.653926
0.465905	0.592738
0.040546	0.461115
0.556491	0.492719
0.847410	0.311124
0.884077	0.403462
0.694527	0.086723
0.200154	0.761166
0.012329	0.968528
0.190629	0.901304
0.515945	0.564575
0.084132	0.365219
0.156219	0.525931
0.550732	0.709667
0.878278	0.468180
0.233360	0.333572
0.847090	0.145863
0.627256	0.013086
0.245669	0.591408
0.456412	0.493549
0.660562	0.234586
0.280805	0.684458
0.538291	0.014587
0.670328	0.620092
0.078608	0.747519
0.522101	0.204747
0.559356	0.595459
0.920119	0.742144
0.301924	0.118133
0.853184	0.846068
0.175310	0.062131
0.711865	0.722582
0.177144	0.668212
0.278924	0.260617
0.324518	0.520396
0.804454	0.498644
0.298043	0.883974
0.055090	0.797091
0.784382	0.253547
0.198295	0.874701
0.558871	0.046011
0.890833	0.349006
0.342157	0.643288
0.661311	0.353316
0.143279	0.552270
0.625179	0.860222
0.484440	0.645696
0.054409	0.894523
0.327216	0.632221
0.916052	0.810526
0.637704	0.703608
0.920905	0.812093
0.609859	0.658703
0.147268	0.470168
0.300998	0.431971
0.662247	0.149151
0.017376	0.396924
0.322184	0.420432
0.931221	0.707084
0.327459	0.179279
0.618478	0.657576
0.483623	0.212761
0.028555	0.265661
0.457170	0.787934
0.853754	0.412935
0.796124	0.993353
0.716610	0.728599
0.909537	0.338144
0.011205	0.986977
0.490468	0.785678
0.812491	0.397517
0.541273	0.539916
0.220216	0.117639
0.543572	0.120143
0.346089	0.186083
0.706916	0.872009
0.577915	0.410156
0.996643	0.021209
0.304341	0.278673
0.356204	0.230596
0.264263	0.257677
0.505744	0.391055
0.639280	0.514401
0.183422	0.810045
0.472195	0.153232
0.166880	0.796968
0.702993	0.506528
0.306082	0.460522
0.636484	0.879282
0.555868	0.276735
0.042740	0.175455
0.650178	0.160437
0.481540	0.698955
0.308225	0.669106
0.581072	0.438939
0.897245	0.692059
0.360597	0.804265
0.738102	0.791684
0.640956	0.379371
0.348579	0.654151
0.130900	0.819914
0.370335	0.630372
0.499064	0.519326
0.738006	0.626670
0.250309	0.074226
0.840234	0.884894
0.164497	0.309477
0.282342	0.937449
0.204777	0.166539
0.181839	0.729869
0.888020	0.393367
0.136080	0.585722
0.209935	0.064151
0.886231	0.870841
0.975910	0.474005
0.294001	0.769784
0.180495	0.243292
0.255683	0.951619
0.729823	0.133695
0.092846	0.842815
0.802274	0.670995
0.196101	0.480284
0.602726	0.932138
0.169424	0.515447
0.157752	0.443849
0.200135	0.836186
0.254736	0.417105
0.407788	0.866295
0.757797	0.057575
0.067087	0.551197
0.427719	0.275584
0.792621	0.128635
0.974057	0.024103
0.118231	0.311317
0.509149	0.216136
0.736215	0.357542
0.038538	0.877722
0.943866	0.618564
0.806536	0.121112
0.268820	0.325232
0.960753	0.512223
0.007414	0.380186
0.007751	0.237806
0.454700	0.323393
0.032734	0.116336
0.550887	0.695605
0.404549	0.731482
0.163333	0.122058
0.839454	0.339213
0.432248	0.947582
0.424112	0.003490
0.937972	0.014119
0.662286	0.322891
0.470391	0.547285
0.408460	0.774369
0.930706	0.086412
0.800253	0.128671
0.080277	0.955831
0.489298	0.152603
0.569957	0.263237
0.464309	0.624660
0.869270	0.003081
0.214141	0.096271
0.097098	0.945777
0.936083	0.749308
0.643063	0.847970
0.058409	0.119486
0.317113	0.832492
0.472233	0.503575
0.229265	0.648387
0.887842	0.329514
0.619186	0.331949
0.792719	0.474960
0.339469	0.420049
0.091228	0.866117
0.958069	0.477414
0.221337	0.664656
0.452381	0.252300
0.038433	0.889704
0.796734	0.829006
0.439840	0.753255
0.581225	0.374775
0.842742	0.998758
0.899282	0.776192
0.747508	0.650249
0.853617	0.493081
0.181730	0.768050
0.919506	0.341352
0.782983	0.273723
0.942600	0.683461
0.569276	0.779870
0.813231	0.892370
0.901120	0.052691
0.122908	0.826061
0.946052	0.307672
0.008602	0.322705
0.382864	0.761033
0.047585	0.212640
0.893969	0.154820
0.759248	0.361310
0.662660	0.073847
0.286558	0.424790
0.857213	0.563496
0.045225	0.801867
0.054521	0.934367
0.211717	0.487926
0.072281	0.561712
0.497229	0.410249
0.035573	0.878936
0.802637	0.633030
0.572230	0.694946
0.143990	0.932644
0.284673	0.656490
0.606756	0.636614
0.878952	0.295911
0.748948	0.598391
0.076060	0.414155
0.837952	0.315347
0.482264	0.488639
0.618010	0.884018
0.173539	0.504617
0.424267	0.295920
0.919608	0.008171
0.122105	0.733344
0.263442	0.723179
0.832254	0.254616
0.191944	0.145301
0.200089	0.267185
0.868750	0.770004
0.001844	0.874119
0.078812	0.655266
0.151475	0.062276
0.759771	0.467203
0.599063	0.425353
0.067172	0.739618
0.820351	0.041421
0.375717	0.557317
0.605183	0.578153
0.692941	0.966816
0.390587	0.556624
0.699079	0.592424
0.386751	0.624079
0.650112	0.584968
0.205111	0.505981
0.884357	0.868602
0.750788	0.697196
0.153279	0.459465
0.110951	0.817284
0.291043	0.766866
0.814579	0.892496
0.753830	0.564729
0.598185	0.320582
0.176996	0.130636
0.182024	0.933952
0.164433	0.723737
0.184629	0.975290
0.366585	0.412136
0.404512	0.816459
0.218291	0.831025
0.657059	0.220280
0.065408	0.774993
0.218963	0.889067
0.129785	0.616365
0.692168	0.657702
0.316030	0.875524
0.769805	0.510206
0.603293	0.566371
0.946699	0.896413
0.235497	0.262760
0.981438	0.236561
0.953479	0.649754
0.050109	0.335727
0.476154	0.833093
0.328585	0.310578
0.920263	0.079034
0.551521	0.504239
0.057335	0.087759
0.381967	0.134161
0.478072	0.608889
0.691397	0.546470
0.379660	0.129759
0.247485	0.419422
0.924114	0.202601
0.413344	0.732309
0.705203	0.965593
0.190901	0.016520
0.322323	0.149693
0.548469	0.898779
0.688227	0.135799
0.116090	0.911450
0.487610	0.923673
0.736218	0.993348
0.871228	0.414212
0.758228	0.471228
0.233072	0.241029
0.397322	0.111466
0.177766	0.500609
0.953922	0.577686
0.408497	0.242700
0.195901	0.658407
0.848325	0.398856
0.550659	0.706727
0.058296	0.350897
0.729753	0.684619
0.053348	0.237818
0.679957	0.271416
0.814410	0.029505
0.190347	0.281313
0.925290	0.796319
0.884145	0.440479
0.822562	0.853494
0.399957	0.994462
0.851239	0.974097
0.866497	0.776204
0.943844	0.419819
0.783333	0.212891
0.732794	0.785353
0.716524	0.849813
0.413335	0.544768
0.010667	0.146053
0.644194	0.562317
0.197333	0.243465
0.344082	0.716415
0.609717	0.069571
0.759939	0.262660
0.671760	0.123363
0.997921	0.080335
0.741734	0.541330
0.085939	0.026810
0.362666	0.802224
0.041151	0.704399
0.655376	0.265538
0.077492	0.915322
0.300350	0.111383
0.681517	0.216681
0.475631	0.050406
0.992984	0.447621
0.999110	0.385675
0.347853	0.914572
0.329466	0.432006
0.078110	0.955462
0.085151	0.771185
0.538615	0.061405
0.001704	0.935554
0.742173	0.686436
0.438557	0.238614
0.679863	0.608301
0.726342	0.365793
0.986924	0.067009
0.079702	0.916876
0.647706	0.326334
0.761953	0.452773
0.021122	0.651104
0.243112	0.115335
0.225273	0.476158
0.049856	0.883152
0.559918	0.292996
0.687005	0.804236
0.613925	0.202495
0.110288	0.859900
0.234687	0.020082
0.642902	0.152885
0.990970	0.869731
0.608446	0.833866
0.470536	0.788486
0.646534	0.028645
0.948758	0.860920
0.953407	0.731366
0.412061	0.206985
0.179996	0.144916
0.220610	0.550636
0.683745	0.314057
0.548747	0.341253
0.696510	0.988486
0.689017	0.059031
0.477235	0.770387
0.542242	0.951063
0.054772	0.291156
0.220718	0.767622
0.523793	0.138344
0.285593	0.522659
0.996129	0.364292
0.156826	0.497067
0.310186	0.565967
0.466710	0.689490
0.914291	0.200514
0.821180	0.949266
0.373610	0.113663
0.821911	0.701096
0.212712	0.445224
0.577992	0.169854
0.714913	0.689883
0.887127	0.567273
0.574313	0.619387
0.273783	0.758606
0.662499	0.839146
0.768586	0.638572
0.160892	0.919147
0.367212	0.964299
0.401871	0.145938
0.884840	0.795059
0.786296	0.089411
0.879280	0.596401
0.470356	0.913172
0.666041	0.133031
0.519537	0.636617
0.898551	0.279894
0.794234	0.799813
0.128049	0.017233
0.581410	0.789479
0.554431	0.813347
0.622303	0.653292
0.028154	0.088598
0.725030	0.762843
0.542178	0.590165
0.614366	0.104991
0.667909	0.478470
0.602523	0.563142
0.763000	0.318568
0.373526	0.391606
0.762456	0.431113
0.177075	0.983041
0.493382	0.109248
0.670275	0.739162
0.500223	0.646457
0.172675	0.367922
0.161829	0.387235
0.562801	0.442539
0.593215	0.501759
0.317814	0.143416
0.252673	0.200713
0.707422	0.819967
0.720389	0.643734
0.307851	0.710986
0.605083	0.046893
0.907612	0.079954
0.502708	0.513069
0.837007	0.913068
0.939676	0.569672
0.679042	0.088520
0.487916	0.897857
0.455697	0.069594
0.200641	0.429507
0.237528	0.392293
0.332962	0.318929
0.091165	0.882715
0.692706	0.623382
0.606469	0.396502
0.823315	0.930040
0.005617	0.079198
0.674976	0.236067
0.911705	0.667413
0.368291	0.415282
0.690883	0.140964
0.883412	0.004772
0.978947	0.167645
0.742111	0.039925
0.431429	0.630314
0.070227	0.443294
0.303136	0.498244
0.504577	0.785232
0.123505	0.082720
0.401890	0.887520
0.855270	0.559993
0.888774	0.805344
0.277939	0.170106
0.301157	0.227118
0.622719	0.584899
0.598437	0.189304
0.791863	0.433626
0.472452	0.996962
0.282272	0.394138
0.676463	0.880413
0.126781	0.735046
0.918281	0.422925
0.286727	0.677737
0.246074	0.384290
0.896913	0.590333
0.094977	0.329698
0.627265	0.481498
0.660339	0.761441
0.480615	0.986952
0.914674	0.059907
0.266431	0.300544
0.184290	0.312017
0.424821	0.051551
0.127300	0.096246
0.046317	0.481497
0.333803	0.935447
0.102761	0.926035
0.086546	0.619217
0.247730	0.826806
0.061475	0.952508
0.047257	0.241113
0.464185	0.756058
0.951113	0.428042
0.757310	0.727163
0.571169	0.690919
0.038067	0.441577
0.785861	0.474221
0.873505	0.833638
0.863446	0.129997
0.244141	0.029597
0.982801	0.236138
0.367093	0.274926
0.039794	0.261258
0.098196	0.394283
0.966824	0.698262
0.706901	0.453176
0.811304	0.908284
0.961550	0.098990
0.879644	0.225083
0.397267	0.345477
0.675130	0.597925
0.109105	0.782823
0.439645	0.002222
0.414503	0.516332
0.068875	0.151135
0.993572	0.871195
0.133327	0.580309
0.379243	0.543740
0.470535	0.048149
0.315420	0.125521
0.488968	0.907317
0.995533	0.944253
0.985697	0.015246
0.729447	0.272949
0.865618	0.813733
0.423675	0.473261
0.265092	0.288804
0.981174	0.888853
0.191869	0.275525
0.108648	0.988871
0.907210	0.552098
0.692893	0.747947
0.203811	0.934666
0.526743	0.092452
0.397083	0.601647
0.352823	0.699204
0.882050	0.771892
0.642658	0.512157
0.254463	0.454946
0.292953	0.934023
0.907311	0.155826
0.822620	0.702915
0.975212	0.463307
0.722174	0.517884
0.069400	0.046765
0.122111	0.296191
0.259113	0.728327
0.715923	0.971395
0.310391	0.938452
0.612851	0.495309
0.667841	0.702755
0.171929	0.751716
0.725173	0.997532
0.911948	0.684660
0.712364	0.945986
0.967178	0.826965
0.767394	0.111366
0.830322	0.253196
0.563784	0.405372
0.345607	0.310250
0.855427	0.769136
0.523449	0.664480
0.984528	0.397535
0.551101	0.533524
0.935972	0.351562
0.986255	0.304698
0.108907	0.191374
0.426221	0.649756
0.516825	0.376278
0.562033	0.838806
0.838931	0.726228
0.952448	0.590205
0.007658	0.290930
0.328223	0.547326
0.904889	0.838115
0.232173	0.519390
0.659149	0.987512
0.031303	0.463877
0.988109	0.977206
0.330727	0.000017
0.586735	0.866939
0.324297	0.934270
0.332702	0.610201
0.722046	0.345416
0.352206	0.469995
0.835223	0.100851
0.631479	0.677348
0.557873	0.935838
0.601991	0.634577
0.599760	0.722019
0.135409	0.894276
0.042492	0.640744
0.615481	0.208121
0.040711	0.138835
0.271672	0.882106
0.855734	0.063856
0.289268	0.889316
0.236659	0.995965
0.256840	0.739113
0.417059	0.136245
0.255155	0.675118
0.337056	0.604128
0.205531	0.448581
0.512246	0.412785
0.197918	0.461554
0.692901	0.964906
0.789522	0.161470
0.272702	0.078824
0.135650	0.250683
0.199527	0.213649
0.230770	0.300679
0.125586	0.277835
0.688412	0.236401
0.171838	0.067696
0.499971	0.841983
0.059017	0.542326
0.650619	0.592462
0.877623	0.866396
0.057308	0.360944
0.670830	0.952445
0.804685	0.176589
0.279209	0.763594
0.471475	0.547302
0.608980	0.103292
0.855962	0.863134
0.468239	0.626845
0.659904	0.189723
0.112585	0.020673
0.912882	0.345713
0.085831	0.465800
0.075625	0.085251
0.488885	0.508837
0.580143	0.656311
0.668267	0.432997
0.643533	0.304740
0.441308	0.393327
0.329110	0.238571
0.078459	0.505910
0.537288	0.336155
0.975844	0.556961
0.889011	0.570085
0.189916	0.974623
0.885335	0.471274
0.243058	0.222670
0.806020	0.069119
0.638060	0.640135
0.182455	0.704912
0.705406	0.350031
0.483376	0.832764
0.523153	0.618157
0.412770	0.149599
0.998067	0.531537
0.336446	0.713787
0.620822	0.232908
0.876925	0.070903
0.605698	0.477888
0.318198	0.826380
0.656277	0.759499
0.414659	0.942398
0.344723	0.531045
0.933650	0.083189
0.108810	0.994188
0.971391	0.771702
0.484188	0.506061
